files_repo_name,version
dr-matt-smith/pdo-crud-for-free-repositories,"""php"":""~5.5|~7"
bd808/wikimedia-iegreview,"""php"":"">=5.3.7"
hug963/SonataMediaBundle,"""php"":""^5.3||^7"
phpservicebus/core,"""php"":""~5.5|~5.6|~7"
Fabsolute/CouchDB2-PHP-Client,"""php"":""^7"
PowerKiKi/mqueue,"""php"":"">=7"
rikmeijer/sphace,"	""php"":""~7"
luoxiaojun1992/lb_framework,"""php"":"">=7"
rupamhazra/ImageCreator,"""php"":""^5.3.3||^7"
graze/skeleton-project,"""php"":""^5.5|^7"
clue/graph,"""php"":""^7"
PeeHaa/Minifine,"""php"":""^7"
BlessedAlliance/AimWorld,"""php"":""^5.6||^7"
XcoreCMS/Generator,"""php"":""~7"
Samovar/fft-console,"""php"":"">=5.6|~7"
plachance/simple-time-tracker,"		""php"":""^7"
phoxy/phoxy,"""php"":""~5.5||~7"
phpab/analytics-mongodb,"""php"":""~5.5|~7"
SlaxWeb/Config,"""php"":"">=7"
staccatocode/list-loader,"		""php"":"">=7"
stopsopa/utils,"""php"":""^5.3||^7"
bmitch/churn-php,"""php"":""^7"
n2n/n2n-impl-web-ui,"""php"":"">=7"
Securiscan/jwt-verification,"""php"":"">=7"
unyx/diagnostics,"""php"":""~7"
mmoreram/BaseBundle,"""php"":"">=7"
queued/mavis,"""php"":""^5.5||^7"
frankmayer/ArangoDB-PHP-Core-Guzzle,"""php"":"">=7"
naabster/laravel-eloquent-hashids,"""php"":""^7"
coconutcraig/laravel-postmark,"""php"":"">=7"
mrprompt/silex-api-skel,"""php"":"">=7"
Odepax/pasap,"	""php"":""7"
VIPnytt/SitemapParser,"""php"":""^5.6||^7"
lemoney/lemoney-php,"""php"":"">=7"
vaibhavpandeyvpz/vidyut,"""php"":""^5.3||^7"
NeverResponse/Sylius,"""php"":""^7"
flint/Stampie,"""php"":""^5.5||^7"
misfr/edp,"""php"":"">=7"
koldy/framework,"		""php"":"">=7"
larabros/dockstead,"""php"":""^5.5.9||^7"
maikgreubel/caribu-mvc,"		""php"":"">=7"
Loilo/Fuse,"""php"":"">=7"
SocialiteProviders/Tumblr,"""php"":""^5.6||^7"
fondbot/framework,"""php"":"">=7"
localheinz/config-service-provider,"""php"":""^5.6|^7"
WellCommerce/LocaleBundle,"""php"":""^7"
zetta-code/tss-skeleton,"""php"":""^5.6||^7"
influxdata/influxdb-php,"""php"":""^5.5|^7"
the-tool/the-tool,"""php"":""^5.6|^7"
keltiecochrane/themosis-criticalcss,"""php"":"">=7"
creativecommons/garmonbozia,"""php"":""^5.5||^7"
sergiosgc/composer-fs-rest-router,"""php"":"">=7"
weckx/ZfcDatagrid,"""php"":""~5.5|~7"
terminus-plugin-project/terminus-site-status-plugin,"""php"":""^5.5||^7"
leszcz/logsapi,"""php"":""~5.5|~7"
nilportugues/php-api-transformer,"""php"":"">=7"
jerome-fix/SonataMediaBundle,"""php"":""^5.3||^7"
MemeTrash/API,"""php"":""^7"
Gregwar/Image,"""php"":""^5.3||^7"
bankiru/yii-pinba,"""php"":""^5.4|^7"
joko-wandiro/framework,"""php"":"">=7"
albertcht/invisible-recaptcha,"""php"":""^5.6.4||^7"
depsimon/laravel-notify,"""php"":""~5.6|~7"
sgueyemms/laravel-organizations,"""php"":""~5.6|~7"
AltThree/Login,"""php"":""^7"
Neconix/GerberWorks,"""php"":""^5.5||^7"
jongotlin/swedish-dates,"""php"":"">=7"
git-pull-request/git-pull-request,"""php"":"">=7"
xvw/metaphun,"""php"":""^7"
transfer-framework/ezplatform,"""php"":""~5.5|~7"
kokspflanze/ZfcTwig,"""php"":""^7"
xparse/ElementFinder,"""php"":""^7"
JanHuang/console,"""php"":"">=7"
zgldh/scaffold,"""php"":"">=7"
pr-of-it/running-dbal,"""php"":"">=7"
samsonasik/zend-modulemanager,"""php"":""^5.5||^7"
jyxo/php,"		""php"":""^7"
borisguery/oauth2-server,"""php"":""~5.5|~7"
tochyvn/zend-zf3,"""php"":""^5.6||^7"
odan/dbmysql,"""php"":"">=7"
spiral/spiral,"""php"":"">=7"
FataliBud/url,"""php"":"">=5.4.7"
venyii/Sylius,"""php"":""^5.6|^7"
elcodi/Rule,"""php"":""^5.4|^7"
php-cache/predis-adapter,"""php"":""^5.6||^7"
sinergia/project-library,"""php"":"">=5.3.7"
rswork/SonataAdminBundle,"""php"":""^5.3||^7"
core23/lastfm-php-api,"""php"":""^7"
websharks/dicer,"""php"":"">=7"
libreworks/caridea-event,"""php"":"">=7"
SteeinSource/json-data,"""php"":""^7"
sant0ro/chocolatey,"""php"":""^7"
phly/phly-expressive-mustache,"""php"":""^5.6||^7"
nullx27/eveonline-socialite,"""php"":""^5.6||^7"
fontera/m2-bash-completion,"""php"":""~5.5.0|~5.6.0|~7"
globsecure/php7art,"""php"":""^5.5||^5.6||^7"
wellylegacyleague/WLL,"""php"":"">=7"
outeredge/magento-layout-module,"""php"":""7.0.2|7.0.4|~7.0.6|~7"
MaVoix/candidature,"""php"":"">=5.2.7"
roots/sage,"""php"":"">=7"
pauci/cqrs,"""php"":""^7"
abrigham1/abrigham,"""php"":"">=7"
gnugat-legacy/symfony-empty,"""php"":"">=5.3.17"
Vherus/mxtoolbox-php-api,"""php"":"">=7"
abdullahpazarbasi/inspinia-bundle,"""php"":""^5.5||^7"
mleczek/cbuilder,"""php"":""^5.6||^7"
lku/doctrine-guid-zf,"""php"":""^5.4||^7"
articstudio/slim-interfaces,"""php"":"">=7"
b-strauss/engine,"""php"":"">=7"
ChristopheVilleger/socialize,"""php"":""^5.5||^7"
phphants/phph-site,"""php"":""^7"
hugocfranciscon/atividade-zf3,"""php"":""^5.6||^7"
privatebymyself/yuechi,"		""php"":"">=7"
zendgroup/zg-cms,"""php"":""^5.5||^7"
t3v/t3v_core,"""php"":"">=5.6<7"
jhonmike/StartApiZend,"""php"":""^7"
ivan-wolf/dfw-normalization-module,"""php"":""^7"
englishdom/rest-api,"""php"":""^7"
jacques/php-freepaid,"""php"":""~5.6|~7"
wasabi-cms/wasabi,"""php"":"">=7"
AlfredoRamos/parsedown-extra-laravel,"		""php"":"">=7"
Imaginaerum/magento2-module-sales-sample-data-fr,"""php"":""~5.5.0|~5.6.0|~7"
common-libs/storage,"""php"":"">=7"
sbusso/mautic,"""php"":"">=5.3.7"
bitExpert/disco,"""php"":""^7"
e-commerce-passaro/conta,"""php"":"">=7"
jlndk/laravel-realtime,"""php"":""~5.5|~7"
Samuel18/zfrealtime,"""php"":"">=7"
experty/Postnl,"""php"":""5.4-7"
ScoLib/admin,"""php"":"">=7"
pawelzny/meta-class,"""php"":""^5.6||^7"
tuupola/beeper,"""php"":""^5.4||^7"
mindfullsilence/Sapwood,"""php"":"">=7"
WideFocus/MagentoZendHydratorAdapter,"""php"":""^7"
dominionenterprises/chef-php,"""php"":""~5.6||~7"
krzysiekpiasecki/Stopwatch,"""php"":""^7"
TeamNovatek/Sylius,"""php"":""^5.6|^7"
femtopixel/image-resizer,"""php"":""^5.3||^7"
Husband/seopagination,"""php"":""~5.5|~7"
ambutch/eibd-client,"""php"":""^7"
las93/apollina,"""php"":"">=7"
zendframework/zend-expressive-fastroute,"""php"":""^5.6||^7"
codemasher/php-oauth,"		""php"":"">=7.0.7"
mikemix/TacticianModule,"""php"":""^5.6||^7"
PhpGt/Fetch,"""php"":"">=7"
Litipk/php-bignumbers,"		""php"":"">=7"
SocialiteProviders/Slack,"""php"":""^5.6||^7"
OpenConext/OpenConext-engineblock-metadata,"""php"":"">=5.6,<7"
raebbar/phpunit-extensions,"""php"":"">=7"
fabiang/doctrine-dynamic-zf,"""php"":""^5.6||^7"
duncan3dc/phpexcel,"""php"":""^5.6|^7"
stubbles/stubbles-peer,"""php"":""^7"
commerce-wa-ols/nicknames,"""php"":""~5.6||~7"
uvasoftware/scanii-php,"""php"":""^7"
PascalEberhardProgramming/php_blockwise_logger,"""php"":"">=7"
klapuch/keboola-data-import-writer,"""php"":"">=7"
konsulting/laravel-transformer,"""php"":""^7"
detailnet/denner-client-module,"""php"":""^5.5||^7"
ytake/Laravel.Smarty,"""php"":"">=7"
WaveHack/OpenDominion,"""php"":""~7"
Chison/Wechat,"""php"":"">=7"
TypistTech/sunny,"""php"":""^7"
GrahamForks/PHP-CS-Fixer,"""php"":""^5.3.6||>=7.0<7"
ucsdmath/Database,"""php"":"">=7"
DraperStudio/Laravel-Watchable,"""php"":""^5.6||^7"
stidges/framework,"""php"":"">=7"
AEngine/Orchid,"""php"":"">=7"
houseofdross/slack-skippybadge,"""php"":"">=7"
paulgibbs/behat-wordpress-extension,"""php"":""~7"
projet-aaa/platform,"""php"":"">=7"
Wandu/Framework,"""php"":"">=7"
znframework/Final,"""php"":"">=7"
yireo/Yireo_NewRelic2,"""php"":"">=7"
LTD-Beget/dns-zone-parser,"""php"":"">=7"
FountainPHP/fountain-teams,"""php"":"">=7"
matoni-fri/zadanie_sandbox,"		""php"":"">=5.3.7"
FriendsOfSymfony/FOSUserBundle,"""php"":""^5.5.9||^7"
mythteam/start-kit,"""php"":"">=7"
SURFnet/Stepup-Middleware,"""php"":""^5.6|^7"
cawaphp/models,"""php"":""~7"
hostnet/phpcs-tool,"""php"":"">=7"
SocialiteProviders/Rdio,"""php"":""^5.6||^7"
SiteComponents/SiteModule,"""php"":""^5.6||^7"
picklewagon/request-logger,"""php"":""~5.5|~7"
turrsis/zend-mvc,"""php"":""^5.6||^7"
frednotet/watopa,"""php"":""^7"
cspray/platelets,"""php"":""~7"
kallosz/twig-iframely-extension,"""php"":"">=7"
daagmbh/mailer,"""php"":"">=7"
rollerworks/search-doctrine-dbal,"""php"":""^7"
nubs/filter-php,"""php"":""~5.4||~7"
faustbrian/Laravel-Basket,"""php"":""^7"
mikey179/bovigo-callmap,"""php"":""^7"
edvinaskrucas/settings,"""php"":""^5.5|^7"
moodev/bounce,"""php"":""^5.4||^7"
SimpleBus/RabbitMQBundleBridge,"""php"":""^5.6||^7"
odoku/EloquentSearcher,"""php"":"">=7"
PartFire/MailChimpBundle,"""php"":""^7"
liquidweb/ssl-certificate,"""php"":""^7"
dhensby/silverstripe-reports,"		""php"":"">=5.3.3,<7"
GPHP/Helper,"""php"":"">=7"
ijisthee/ctech,"""php"":""^5.6||^7"
cudev/ordinary-mail,"""php"":""~7"
ivanakimov/hashids.php,"""php"":""^5.6.4||^7"
TypistTech/wp-better-settings,"""php"":"">7"
new-eden/Thessia,"""php"":""^7"
wordplate/autoloader,"""php"":""^7"
Ayesh/case-insensitive-array,"""php"":""^5.6||^7"
tobias-nitsche/GoogleTranslateBundle,"""php"":""^5.3|^7"
sleipi/monolog2slackwebhook,"""php"":"">=7"
MadCat34/zend-captcha,"""php"":""^5.6||^7"
labrador-kennel/cli,"""php"":""~7"
kreait/firebase-tokens-php,"""php"":""^7"
amphp/amp,"""php"":"">=7"
SetBased/php-abc-phing,"""php"":"">=7"
feelinc/laravel-bank-statements,"""php"":""^5.5.9||^7"
DerRidda/shopware,"""php"":""^5.6.4||^7"
Xyphex/issi-mvc,"""php"":""~7"
kelunik/acme-client,"""php"":""^5.5|^7"
Arachne/EntityLoader,"""php"":""^7"
craue/Twig,"""php"":"">=5.2.7"
jguittard/GeocoderModule,"""php"":""5.6||^7"
Xerkus/ZendSkeletonApplication,"""php"":""^5.6||^7"
caiomoritz/storyteller,"""php"":"">=7"
Nentix/xentriq.core,"		""php"":"">=7"
AltThree/Locker,"""php"":""^7"
piotrgradzinski/DesignPatternsPHP,"""php"":"">=7"
Lead-Ext/LeadExtWysiwygEditorPlugin,"""php"":""^7"
jamesthomasonjr/jamesthomasonjr.com,"""php"":"">=7"
GeckoPackages/GeckoMemcacheMock,"""php"":""^5.4||^7"
viserio/pipeline,"""php"":""^7"
joomla-projects/media-manager-improvement,"""php"":""7"
lsv/timestringparser,"""php"":""^7"
geocoder-php/GeocoderLaravel,"""php"":""^7"
mheinzerling/php-entity,"""php"":""^7"
skillberto/SonataPageMenuBundle,"""php"":"">=7"
level23/laravel-aws-queue,"""php"":""^7"
balane3/shadow_war_manager,"		""php"":"">=7"
estibensmanchego/idealshop,"""php"":""^5.6||^7"
CViniciusSDias/google-crawler,"""php"":"">=7"
gbv/jskos-php,"""php"":"">=7"
gasweb/drug-test,"""php"":""^5.6||^7"
elnebuloso/flex-commons,"""php"":""^5.6||^7"
nabab/appui-dashboard,"""php"":"">=7"
jackalope/jackalope-jackrabbit,"""php"":""^5.6|^7"
zendframework/zend-mail,"""php"":""^7"
EmanueleMinotto/elcodi,"""php"":""^5.4|^7"
7elix/TYPO3.Demo.T3CRR14,"		""php"":"">=5.3.7"
stekycz/cronner-demo,"		""php"":"">=5.3.7"
ramsey/uuid-doctrine,"""php"":""^5.4||^7"
okdana/bitap,"		""php"":"">=7"
markrogoyski/simplelog-php,"""php"":"">=7"
luyadev/luya,""""":{""php"":""7"
mnico/DrupalConsole,"""php"":""^5.5.9||^7"
requtize/semver-converter,"""php"":""~5.5||^7"
urbanetter/practical-apis,"""php"":""~5.5|~7"
FireWalkerX/phpunit,"""php"":"">=7"
Lance0312/phpunit,"""php"":"">=7"
carlosV2/Communism,"""php"":""~5.3||~7"
jenky/restful-eloquent,"""php"":""~5.5|~7"
FriendsOfPHP/PHP-CS-Fixer,"""php"":""^5.6||>=7.0<7"
buffus/testing,"	""php"":"">=5.3.7"
EmmetBlue/Emmet-Blue-Api,"""php"":""7"
KazuakiM/rheart,"""php"":"">=7"
Fenzland/Htsl-laravel,"""php"":"">=7"
kamilsk/SilexServiceProviders,"""php"":"">=7"
youhey/php-optional,"""php"":"">=7"
varyandeveloper/vs-framework,"""php"":""^7"
MovingImage24/VMProApiClient,"""php"":""^5.6||^7"
wschwaiger/qwat-tawkto,"""php"":"">=5.4,<7"
pierredup/CSBill,"""php"":"">=7"
saxulum/saxulum-elasticsearch-querybuilder-generator,"""php"":""~7"
opis/validation,"""php"":"">=7"
zendframework/zend-diactoros,"""php"":""^5.6||^7"
SopheakChhin/zf3_school_system,"""php"":""^5.6||^7"
RobbiNespu/MyKad,"""php"":""^5.3.3||^7"
lemmon/rakecms,"""php"":"">=7"
schelmo/translator,"""php"":""^5.5.9||^7"
frozzare/wp-plugin-boilerplate,"""php"":""^5.5.9||^7"
giorgiosironi/phpunit-selenium,"""php"":"">=7"
mitrohin/mypnz-zend-app,"""php"":""^5.6||^7"
JanLavicka/DevStack,"		""php"":""^5.6||^7"
BD-ES/phutils,"""php"":"">=7"
ARCANEDEV/noCAPTCHA,"""php"":"">=7"
lucisgit/php-panopto-api,"""php"":""^5.3||^7"
comelyio/comely,"""php"":"">=7"
aleksandrmelnikov/SonataBlockBundle,"""php"":""^5.3||^7"
nubs/coordinator,"""php"":""~5.6||~7"
narrowspark/narrowspark,"""php"":""^7"
bmauser/asfunction,"""php"":""^5.3.3||^7"
antanas-arvasevicius/enumerable-type,"""php"":""^5.4||^7"
saxulum/saxulum-doctrine-mongodb-provider,"""php"":""~7"
LIN3S/CS,"""php"":""^7"
gokhanguneygg/catalyzer,"""php"":"">=5.6||7"
Elemecca/hipchat-bundle,"""php"":""^7"
cyberhouse/typo3-doctrine-orm,"""php"":"">=7"
ThrusterIO/data-modifier-actions,"""php"":"">=7"
eddypouw/geodata-postal-api,"""php"":""^7"
kokspflanze/PServerAdminStatistic,"""php"":""^5.6||^7"
springbot/magento2-plugin,"""php"":""~5.5.0|~5.6.0|~7"
monomelodies/formulaic,"""php"":"">=7"
phunctional/basics,"""php"":"">=7"
satooshi/php-coveralls,"""php"":""^5.5||^7"
php-fig/http-message-util,"""php"":""^5.3||^7"
codeliner/event-store,"""php"":""~5.5|~7"
fabiang/composer,"""php"":""^5.3.2||^7"
SerafimArts/gitter-api,"""php"":"">=7"
SpacePossum/PHP-CS-Fixer,"""php"":""^5.6||>=7.0<7"
elcodi/Core,"""php"":""^5.4|^7"
SetBased/php-abc,"""php"":"">=7"
phower/config,"""php"":""^5.6||^7"
dominionenterprises/image-util-php,"""php"":""~5.6||~7"
nikoz84/zf3,"""php"":""^5.6||^7"
analogueorm/analogue,"""php"":"">=7"
mAAdhaTTah/readlinks,"""php"":"">=7"
Wolnosciowiec/file-repository,"""php"":"">=7"
unikorp/kong-admin-api,"""php"":""^7"
stof/symfony,"""php"":""^7"
psyray/Sylius,"""php"":""^5.6|^7"
houseme/wxpay,"""php"":"">=5.4.0||7"
smalldb/libSmalldb,"""php"":"">=7"
shlinkio/shlink,"""php"":""^5.6||^7"
outeredge/magento-additionalproduct-module,"""php"":""7.0.2|7.0.4|~7.0.6|~7"
ableron/ableron-core,"""php"":""^7"
mbouclas/mcms-laravel-core,"""php"":""~5.5|~7"
elcodi/Store,"""php"":""^5.4|^7"
AltThree/Throttle,"""php"":""^7"
sonata-project/SonataPageBundle,"""php"":""^5.3||^7"
zewadesign/app,"""php"":"">=7"
lajoskovago/cjab,"""php"":""^7"
dascentral/RMA,"""php"":"">=7"
jaakon/mopsis,"		""php"":"">=7"
YABhq/Laracogs,"""php"":"">=7"
Lansoweb/LosReCaptcha,"""php"":""^5.6||^7"
kmadejski/ezplatform-com,"""php"":""~5.6|~7"
mythteam/slim-skeleton,"""php"":"">7"
UniKado/UK.Routing,"""php"":"">=7"
php-cache/array-adapter,"""php"":""^5.6||^7"
pennyphp/penny,"""php"":""^5.6|^7"
chadicus/spl-exceptions-php,"""php"":""~5.6||~7"
borela/ruth-storage,"""php"":""^7"
elnebuloso/flex-filter,"""php"":""^5.6||^7"
kusanagi/katana-sdk-php5,"""php"":""^5.6||^7"
detailnet/denner-client,"""php"":""^5.5||^7"
chefhasteeth/BentoBot-PHP,"""php"":"">=7"
wp-papi/papi-digster-extensions,"""php"":"">=5.4.7"
jarddel/enum,"""php"":"">=7"
clement-michelet/tiny-image,"""php"":""~5.6|~7"
PongoCMS/start,"		""php"":"">=5.3.7"
Joypricecorp/Sylius,"""php"":""^5.6|^7"
daryllukas/sugarcrm-v6.5-api-laravel,"""php"":""~5.3|~7"
janlanger/Doctrine-Date-Time-Immutable-Types,"		""php"":""~5.5||~7"
scr-be/teavee-google-web-fonts-bundle,"""php"":"">=5.6.4,~5.6|~7"
temchik2004/createit_symf_test,"""php"":"">=5.3.9<7"
phramework/expression-parser,"""php"":"">=7"
phn-io/symfony-bundle,"""php"":"">=7"
webuni/commonmark-bundle,"""php"":""^5.5|^7"
Sylius/Metadata,"""php"":""^5.6|^7"
dotvezz/vone-php,"""php"":""^7"
spiral/application,"""php"":"">=7"
deplink/deplink,"""php"":""^5.6||^7"
SocialiteProviders/Google-Plus,"""php"":""^5.6||^7"
jhoff/blade-vue-directive,"""php"":"">=7"
bazzline/php_component_command_collection,"""php"":""^5.6||^7"
digbang/fonts,"""php"":"">=7"
FloKnapp/faulancer,"""php"":""^7"
burdiuz/php-object,"""php"":"">=7"
brainsum/qashot,"""php"":""^7"
binsoul/net-http-response,"""php"":""^7"
spekkionu/laravel-assetcachebuster,"""php"":"">=7"
ice-blaze/talent-linker,"""php"":""^7"
kaviarasankk/Magekmf,"""php"":""~5.6.5|7.0.2|7.0.4|~7"
prooph/event-store-bus-bridge,"""php"":""^7"
AltThree/Bus,"""php"":""^7"
SocialiteProviders/DigitalOcean,"""php"":""^5.6||^7"
phavour/phavour,"""php"":"">=5.3.7"
christophrumpel/botman,"""php"":"">=7"
odan/molengo-webapp,"""php"":""^5.6||^7"
tioga-tours/php-imgfing,"""php"":""^7"
bed/permission,"""php"":"">=7"
AydinHassan/magento-core-composer-installer,"""php"":""^5.5|^7"
robocoder/cache,"""php"":""~5.6|~7"
belgattitude/soluble-wallit,"""php"":""^7"
tobytes/colophoneticphp,"""php"":""~5.3|~7"
symfony/expression-language,"""php"":""^7"
wshafer/AssetManager,"""php"":""^5.5||^7"
webuni/commonmark-twig-renderer,"""php"":""^5.5|^7"
rhonaldomaster/waoobackend,"""php"":"">=7"
garbleapp/garble,"""php"":"">=7"
amphp/redis,"""php"":"">=7"
YukiYamashina/Amplified,"""php"":""^7"
zendframework/zend-json,"""php"":""^5.5||^7"
localheinz/fastly-php,"""php"":""^5.5||^7"
zendframework/ZendService_Google_Gcm,"""php"":""^5.5||^7"
kleijnweb/php-api-descriptions,"""php"":""^7"
amadeos80/test123,"""php"":""^5.6||^7"
sportlobster/digits-php,"""php"":""^5.6|^7"
matheusgomes17/phpunit,"""php"":"">=7"
mhotchen/slock,"""php"":""^7"
ContaoBlackForest/contao-doctrine-orm-timestampable,"""php"":"">=5.4,<7"
Webiny/Annotations,"""php"":""^7"
werxe-custom/skeleton,"""php"":""^7"
GrahamDeprecated/Laravel-UptimeRobot-API,"""php"":"">=5.4.7"
martiadrogue/sqlbuilder,"""php"":""~5.5|~7"
mizmoz/router,"""php"":"">=7"
uthando-cms/uthando,"""php"":"">=7"
jeroen-visser/strava,"""php"":""7"
CSBill/CSBill,"""php"":"">=7"
Brunty/api-testcase,"""php"":""7.0.*||7"
activecollab/dummypaymentgateway,"""php"":"">=7"
guiwoda/doctrine2,"""php"":""^7"
LidskaSila/GraphQLPHPSchemaParser,"	""php"":"">=7"
krzysiekpiasecki/Predicate,"""php"":""^7"
lowtower/zend-expressive-tutorial,"""php"":""^5.6||^7"
Algatux/influxdb-bundle,"""php"":""^7"
schematicon/doc-generator,"		""php"":"">=7"
chadicus/slim-oauth2-routes,"""php"":""^5.6||^7"
x-tools/xtools-rebirth,"""php"":""^5.6|^7"
MadCat34/zend-eventmanager,"""php"":""^5.5||^7"
mahalay/phpspec,"""php"":""^5.6||^7"
h2lsoft/Bootstrap-Form-Builder,"""php"":"">=5.2.7"
cidinho/EntitiesPHP,"""php"":"">=7"
netgen/ezplatform-sylius,"""php"":""~5.6|~7"
php-lug/api-documentation,"""php"":""^5.6|^7"
GrahamCampbell/Laravel-TestBench,"""php"":""^7"
fazland/freshsales-php,"""php"":"">=7"
asherwunk/phabstractic,"""php"":"">=7"
krzysiekpiasecki/Foundation,"""php"":"">=7"
BartoszBartniczak/behat-test,"""php"":"">=7"
tomvlk/sweet-orm,"""php"":"">=7"
zsoerenm/magento2-optionaltelephone,"""php"":""~5.5.0|~5.6.0|~7"
RodrigoDev/Cerberus-ACL,"""php"":""^7"
heiglandreas/DateFormatter,"""php"":""^5.6||^7"
autowp/image,"""php"":"">=7"
robinlehrmann/mobile-de-api,"""php"":""~7"
redmatrix/hubzilla,"		""php"":"">=7"
DZetaDev/Blacklist-Alpha,"""php"":"">=5.6|>=7"
fieleman/wordplate,"""php"":""^5.5.9||^7"
phpgt/dom,"""php"":"">=7"
photon/storage-mongodb-object,"""php"":""^5.5||^7"
n7olkachev/framework,"""php"":"">=7"
PartFire/CommonBundle,"""php"":""^5.5.9||^7"
SocialiteProviders/Jira,"""php"":""^5.6||^7"
terah/slim-http,"""php"":""~5.6|~7"
SocialiteProviders/Kakao,"""php"":""^5.6||^7"
Sylius/Sylius,"""php"":""^7"
MadCat34/zend-test,"""php"":""^5.6||^7"
symfony/security-bundle,"""php"":""^7"
paragonie/password_lock,"""php"":""^7"
labrador-kennel/core,"""php"":""~7"
Thijzer/forkcms,"""php"":""^5.5||^7"
phansys/composer,"""php"":""^5.3.2||^7"
phpab/phpab-module,"""php"":""~5.5|~7"
estahn/phpunit-json-assertions,"""php"":""^5.4||^7"
StijnVrolijk/Katzoektthuis,"""php"":""^5.5||^7"
ThrusterIO/http-router,"""php"":"">=7"
zendframework/zend-mime,"""php"":""^5.5||^7"
ssteele/wp-groceries,"""php"":"">=7"
nanbando/core,"""php"":""^5.6||^7"
OpenResourceManager/Core,"""php"":"">=7"
blar/wddx,"""php"":""^7"
Imaginaerum/magento2-module-theme-sample-data-fr,"""php"":""~5.5.0|~5.6.0|~7"
SocialiteProviders/Etsy,"""php"":""^5.6||^7"
WPN-XM/updater,"""php"":""^7"
PHP-DI/Slim-Bridge,"""php"":""~5.5|~7"
t3kit/t3kit_composer,"""php"":"">=5.5,<7"
amp-framework/skeleton,"		""php"":"">=7"
Litipk/Jupyter-PHP-Installer,"""php"":"">=7"
binsoul/net-http-request,"""php"":""^7"
joshbrw/laravel-validation-rule-registration,"""php"":"">=7"
koolkode/async-database,"		""php"":""~7"
sebastianbergmann/money,"""php"":""^5.4|^7"
symfony/property-access,"""php"":""^7"
WellCommerce/CategoryBundle,"""php"":""^7"
carlosafonso/emt-sdk-php,"""php"":""~5.6|~7"
lalocespedes/slim-auth-impl,"""php"":"">=5.3.7"
php-lug/registry-bundle,"""php"":""^5.6|^7"
Aerendir/PHPValueObjects,"""php"":""^7"
vsko/sumish,"""php"":""^7"
Anahkiasen/isaac-mod-manager,"""php"":"">=7"
CodeCollab/Http,"""php"":""^7"
shopwareLabs/psh,"""php"":"">=7"
cedx/mustache.yii,"""php"":"">=7"
AlexMasterov/booking-tdd-demo,"""php"":""7.1-7"
lillik/magento2-price-decimal,"""php"":""~5.6.0|7.0.2|7.0.4|~7"
accgit/single-web,"		""php"":"">=7"
iddigitalagency/Codeigniter-twig-twigextensions,"""php"":"">=5.2.7"
Parsemd/Parsemd,"""php"":"">=7"
Th3Mouk/RxNet-Training,"""php"":""^7"
LIN3S/WPRouting,"""php"":""^5.5||^7"
elcodi/CoreBundle,"""php"":""^5.4|^7"
macghriogair/php-utils,"""php"":"">=7"
DigitalWand/mvc.base,"""php"":"">=7"
XetaIO/Xetaravel,"""php"":"">=7"
egeloen/IvoryBase64FileBundle,"""php"":""^5.6|^7"
yoghi/FAI,"""php"":"">=5.4.37"
joomla-framework/ldap,"""php"":""^5.3.10|~7"
object-calisthenics/phpcs-calisthenics-rules,"""php"":""^7"
bpolaszek/bentools-etl,"""php"":"">=7"
asaritech/ukey1-php-sdk,"		""php"":""^5.5|^7"
andares/swood,"""php"":"">=7"
VoycerAG/mongodb,"""php"":""^5.5||^7"
theodorejb/Responsive-Captcha,"""php"":"">=7"
moltin/Twig,"""php"":"">=5.2.7"
jessedobbelaere/forkcms,"""php"":""^7"
PHPAlgorithms/GraphTools,"""php"":"">=7"
skukit/mobac,"""php"":"">=7"
graphaware/neo4j-php-ogm,"""php"":""^5.6||^7"
DemoniacDeath/nfapp,"""php"":"">=7"
matthiasmullie/php-skeleton,"""php"":""^5.3|^7"
ucsdmath/Persistence,"""php"":"">=7"
rbarros/cielo,"""php"":"">=5.3.7"
Negasus/NumeralSystem,"""php"":""~5.6|~7"
postalservice14/php-actuator-slim-provider,"""php"":""~5.5|~7"
mindforce/cakephp-passengers,"""php"":"">=5.4.17"
clue/graph-composer,"""php"":""^5.3.6||^7"
atoff/core,"""php"":"">=7"
zfcampus/zf-doctrine-querybuilder,"""php"":""^5.6||^7"
matriphe/Faker,"""php"":""^5.3.3|^7"
Margaferrez/symfony-neo4j-example,"""php"":""5.6.27"
WellCommerce/AdminBundle,"""php"":""^7"
pauci/monolog-module,"""php"":""^5.6||^7"
Thuata/IntercessionBundle,"""php"":""~7"
Vardius/crud-bundle,"""php"":"">=7"
carloshskp/cache-service,"""php"":"">=7"
laravel/framework,"""php"":"">=7"
tedious/Stash,"""php"":""^5.4|^7"
facile-it/moka,"""php"":"">=7"
taniko/ritsucal,"""php"":"">=7"
biscolab/laravel-recaptcha,"""php"":"">=5.5.9|7"
znerol/Twig,"""php"":"">=5.2.7"
ironedgesoftware/kernel,"""php"":""^7"
jennyhelbing/enhavo,"""php"":""^5.6|^7"
buonzz/frontier,"		""php"":"">=5.3.7"
pinepain/HumusAmqp,"""php"":""~7"
t3kit/theme_t3kit,"""php"":""^7"
SocialiteProviders/LinkedIn,"""php"":""^5.6||^7"
juniorb2ss/laravel-route-extends-macros,"""php"":""^5.5.9||^7"
avramcosmin/doctrine-resource-layer,"""php"":""^7"
API-Skeletons/zf-doctrine-audit,"""php"":"">=7"
